"","individual_local_identifier","utm_easting","utm_northing","study_local_timestamp","hunt_bin","dist2nentrance","temp_max","lat","lon","sunrise","sunset"
"26","8900",516837.967293412,4990378.64021907,2023-01-29 08:00:14,TRUE,32784.9565775816,12,45.0678329,-110.7860493,2023-01-29 07:48:00,2023-01-29 17:26:54
"27","8900",518411.541145077,4989185.88205721,2023-01-29 09:00:23,TRUE,32784.9565775816,12,45.0678329,-110.7860493,2023-01-29 07:48:00,2023-01-29 17:26:54
"28","8900",520391.425112007,4991484.16803033,2023-01-31 08:00:23,TRUE,32784.9565775816,3,45.0675663,-110.789838,2023-01-31 07:45:51,2023-01-31 17:29:47
"29","8900",518583.194140012,4986618.243818,2023-02-22 09:00:53,TRUE,32784.9565775816,35,44.9262299,-110.5952073,2023-02-22 07:13:57,2023-02-22 18:00:48
"30","8900",521852.618356529,4987227.02212804,2023-02-25 09:00:41,TRUE,32784.9565775816,27,44.9391358,-110.303114,2023-02-25 07:07:48,2023-02-25 18:03:45
"31","8900",543880.79581766,4963071.04153378,2023-02-25 10:00:09,TRUE,32784.9565775816,27,44.9391358,-110.303114,2023-02-25 07:07:48,2023-02-25 18:03:45
"32","8900",544815.064661456,4961303.57385977,2023-02-27 08:00:23,FALSE,32784.9565775816,43,44.9073479,-110.1862211,2023-02-27 07:03:54,2023-02-27 18:06:03
"33","8900",544814.870367744,4961296.27396271,2023-02-27 09:00:12,FALSE,32784.9565775816,43,44.9073479,-110.1862211,2023-02-27 07:03:54,2023-02-27 18:06:03
"34","8900",516831.382027554,4990490.37876748,2023-02-28 08:00:41,TRUE,32784.9565775816,28,44.8022024,-110.4280668,2023-02-28 07:03:01,2023-02-28 18:08:30
"35","8900",516934.747239303,4990415.62287766,2023-02-28 09:00:08,TRUE,32784.9565775816,28,44.8022024,-110.4280668,2023-02-28 07:03:01,2023-02-28 18:08:30
"36","8900",567452.106110357,4974389.69501142,2023-02-28 10:01:56,TRUE,32784.9565775816,28,44.8022024,-110.4280668,2023-02-28 07:03:01,2023-02-28 18:08:30
"37","8900",524687.042935751,4980651.25444572,2023-03-01 08:00:53,FALSE,32784.9565775816,23,44.9180895,-110.1560289,2023-03-01 07:00:19,2023-03-01 18:08:38
"38","8900",534217.966414035,4970391.27744503,2023-03-01 09:00:09,FALSE,32784.9565775816,23,44.9180895,-110.1560289,2023-03-01 07:00:19,2023-03-01 18:08:38
"39","8900",516828.39018581,4990359.37423253,2023-03-02 07:00:23,TRUE,32784.9565775816,31,44.8083896,-110.4257137,2023-03-02 06:59:33,2023-03-02 18:11:10
"40","8900",517041.948000876,4989640.53831139,2023-03-02 08:00:23,TRUE,32784.9565775816,31,44.8083896,-110.4257137,2023-03-02 06:59:33,2023-03-02 18:11:10
"41","8900",517125.009037368,4990318.31718422,2023-03-02 09:00:11,TRUE,32784.9565775816,31,44.8083896,-110.4257137,2023-03-02 06:59:33,2023-03-02 18:11:10
"42","8900",544122.788386015,4973666.17627039,2023-03-02 10:00:10,TRUE,32784.9565775816,31,44.8083896,-110.4257137,2023-03-02 06:59:33,2023-03-02 18:11:10
"43","8900",518585.233183628,4986624.03749063,2023-03-03 07:00:10,FALSE,32784.9565775816,29,44.8016402,-110.4296543,2023-03-03 06:57:48,2023-03-03 18:12:31
"44","8900",518735.034742005,4986706.21493666,2023-03-03 08:00:23,FALSE,32784.9565775816,29,44.8016402,-110.4296543,2023-03-03 06:57:48,2023-03-03 18:12:31
"45","8900",518709.700149773,4986701.58593069,2023-03-03 09:00:23,FALSE,32784.9565775816,29,44.8016402,-110.4296543,2023-03-03 06:57:48,2023-03-03 18:12:31
"46","8900",530015.086205733,4969161.44879601,2023-03-03 10:00:10,FALSE,32784.9565775816,29,44.8016402,-110.4296543,2023-03-03 06:57:48,2023-03-03 18:12:31
"47","8900",545480.417775321,4960415.22326818,2023-03-07 08:00:41,FALSE,32784.9565775816,28,44.8016166,-110.4296321,2023-03-07 06:50:39,2023-03-07 18:17:49
"48","8900",544778.991954554,4960613.10521612,2023-03-07 08:31:13,FALSE,32784.9565775816,28,44.8016166,-110.4296321,2023-03-07 06:50:39,2023-03-07 18:17:49
"49","8900",547316.06453852,4959966.65606263,2023-03-07 09:00:21,FALSE,32784.9565775816,28,44.8016166,-110.4296321,2023-03-07 06:50:39,2023-03-07 18:17:49
"50","8900",544659.039758561,4960599.82920481,2023-03-07 09:30:23,FALSE,32784.9565775816,28,44.8016166,-110.4296321,2023-03-07 06:50:39,2023-03-07 18:17:49
"51","8900",516694.336700515,4990347.81266054,2023-03-09 07:00:41,TRUE,32784.9565775816,31,44.8072547,-110.4309555,2023-03-09 06:47:02,2023-03-09 18:20:25
"52","8900",516897.99218269,4990275.67484237,2023-03-09 07:30:47,TRUE,32784.9565775816,31,44.8072547,-110.4309555,2023-03-09 06:47:02,2023-03-09 18:20:25
"53","8900",516891.59778891,4990276.37996827,2023-03-09 08:00:11,TRUE,32784.9565775816,31,44.8072547,-110.4309555,2023-03-09 06:47:02,2023-03-09 18:20:25
"54","8900",516887.552437189,4990275.9471054,2023-03-09 08:30:23,TRUE,32784.9565775816,31,44.8072547,-110.4309555,2023-03-09 06:47:02,2023-03-09 18:20:25
"55","8900",526773.832658789,4987414.15087515,2023-03-09 09:00:09,TRUE,32784.9565775816,31,44.8072547,-110.4309555,2023-03-09 06:47:02,2023-03-09 18:20:25
"56","8900",537290.049658657,4974536.71855204,2023-03-09 09:30:20,TRUE,32784.9565775816,31,44.8072547,-110.4309555,2023-03-09 06:47:02,2023-03-09 18:20:25
"57","8900",544790.248617312,4961351.01366115,2023-03-09 10:00:47,TRUE,32784.9565775816,31,44.8072547,-110.4309555,2023-03-09 06:47:02,2023-03-09 18:20:25
"58","8900",516896.041037019,4990275.20309267,2023-03-10 07:00:13,TRUE,32784.9565775816,29,44.8050337,-110.4228607,2023-03-10 06:45:10,2023-03-10 18:21:42
"59","8900",516892.100322388,4990282.81337621,2023-03-10 07:30:10,TRUE,32784.9565775816,29,44.8050337,-110.4228607,2023-03-10 06:45:10,2023-03-10 18:21:42
"60","8900",517058.99961094,4989808.96199586,2023-03-10 08:00:14,TRUE,32784.9565775816,29,44.8050337,-110.4228607,2023-03-10 06:45:10,2023-03-10 18:21:42
"61","8900",516894.056074104,4990275.60886008,2023-03-10 08:30:09,TRUE,32784.9565775816,29,44.8050337,-110.4228607,2023-03-10 06:45:10,2023-03-10 18:21:42
"62","8900",520495.926216403,4987871.94578081,2023-03-10 09:00:11,TRUE,32784.9565775816,29,44.8050337,-110.4228607,2023-03-10 06:45:10,2023-03-10 18:21:42
"63","8900",539092.634686962,4982385.82821396,2023-03-10 09:30:10,TRUE,32784.9565775816,29,44.8050337,-110.4228607,2023-03-10 06:45:10,2023-03-10 18:21:42
"64","8900",566837.575338279,4974069.63324085,2023-03-10 10:00:41,TRUE,32784.9565775816,29,44.8050337,-110.4228607,2023-03-10 06:45:10,2023-03-10 18:21:42
"65","8900",546267.452981747,4964080.19018968,2023-03-11 07:00:23,FALSE,32784.9565775816,37,44.9237662,-110.1485583,2023-03-11 06:42:17,2023-03-11 18:21:50
"66","8900",546234.447082435,4964292.3007092,2023-03-11 07:30:10,FALSE,32784.9565775816,37,44.9237662,-110.1485583,2023-03-11 06:42:17,2023-03-11 18:21:50
"67","8900",545596.643273217,4962735.04376114,2023-03-11 08:00:18,FALSE,32784.9565775816,37,44.9237662,-110.1485583,2023-03-11 06:42:17,2023-03-11 18:21:50
"68","8900",545544.394515427,4962927.93549198,2023-03-11 08:30:11,FALSE,32784.9565775816,37,44.9237662,-110.1485583,2023-03-11 06:42:17,2023-03-11 18:21:50
"69","8900",545597.477827306,4962979.61299611,2023-03-11 09:00:20,FALSE,32784.9565775816,37,44.9237662,-110.1485583,2023-03-11 06:42:17,2023-03-11 18:21:50
"70","8900",544762.012052786,4960586.6700774,2023-03-11 09:31:56,FALSE,32784.9565775816,37,44.9237662,-110.1485583,2023-03-11 06:42:17,2023-03-11 18:21:50
"71","8900",515056.692390396,4995434.40615371,2023-03-12 07:00:10,TRUE,32784.9565775816,32,44.810995,-110.4275238,2023-03-12 06:41:30,2023-03-12 18:24:18
"72","8900",515051.99012049,4995430.36245363,2023-03-12 07:30:10,TRUE,32784.9565775816,32,44.810995,-110.4275238,2023-03-12 06:41:30,2023-03-12 18:24:18
"73","8900",515054.548507095,4995429.56865872,2023-03-12 08:00:10,TRUE,32784.9565775816,32,44.810995,-110.4275238,2023-03-12 06:41:30,2023-03-12 18:24:18
"74","8900",515362.15723991,4995500.51305954,2023-03-12 08:30:10,TRUE,32784.9565775816,32,44.810995,-110.4275238,2023-03-12 06:41:30,2023-03-12 18:24:18
"75","8900",515053.940810975,4995427.08991055,2023-03-12 09:00:20,TRUE,32784.9565775816,32,44.810995,-110.4275238,2023-03-12 06:41:30,2023-03-12 18:24:18
"76","8900",516539.573650938,4991002.02570502,2023-03-12 09:30:14,TRUE,32784.9565775816,32,44.810995,-110.4275238,2023-03-12 06:41:30,2023-03-12 18:24:18
"77","8900",523340.446500213,4988251.19669327,2023-03-12 10:00:23,TRUE,32784.9565775816,32,44.810995,-110.4275238,2023-03-12 06:41:30,2023-03-12 18:24:18
"78","8900",516898.467821289,4990387.2320789,2023-03-13 07:00:41,TRUE,32784.9565775816,39,44.8058291,-110.4325442,2023-03-13 06:39:40,2023-03-13 18:25:36
"79","8900",516891.382168327,4990277.5347263,2023-03-13 07:30:09,TRUE,32784.9565775816,39,44.8058291,-110.4325442,2023-03-13 06:39:40,2023-03-13 18:25:36
"80","8900",516897.154986131,4990276.69464451,2023-03-13 08:00:11,TRUE,32784.9565775816,39,44.8058291,-110.4325442,2023-03-13 06:39:40,2023-03-13 18:25:36
"81","8900",516947.618027382,4990321.13112104,2023-03-13 08:30:08,TRUE,32784.9565775816,39,44.8058291,-110.4325442,2023-03-13 06:39:40,2023-03-13 18:25:36
"82","8900",516890.889901187,4990273.16760831,2023-03-13 09:00:12,TRUE,32784.9565775816,39,44.8058291,-110.4325442,2023-03-13 06:39:40,2023-03-13 18:25:36
"83","8900",518236.967984817,4989967.39396569,2023-03-13 09:30:10,TRUE,32784.9565775816,39,44.8058291,-110.4325442,2023-03-13 06:39:40,2023-03-13 18:25:36
"84","8900",517146.99173925,4989050.30295607,2023-03-13 10:00:23,TRUE,32784.9565775816,39,44.8058291,-110.4325442,2023-03-13 06:39:40,2023-03-13 18:25:36
"85","8900",516891.126196662,4990329.54610199,2023-03-14 07:00:10,TRUE,32784.9565775816,41,44.8032531,-110.4268518,2023-03-14 06:37:48,2023-03-14 18:26:52
"86","8900",516898.763441373,4990391.53202312,2023-03-14 07:30:12,TRUE,32784.9565775816,41,44.8032531,-110.4268518,2023-03-14 06:37:48,2023-03-14 18:26:52
"87","8900",516896.307393539,4990397.41324822,2023-03-14 08:00:11,TRUE,32784.9565775816,41,44.8032531,-110.4268518,2023-03-14 06:37:48,2023-03-14 18:26:52
"88","8900",517502.483958771,4989015.56510421,2023-03-14 08:30:41,TRUE,32784.9565775816,41,44.8032531,-110.4268518,2023-03-14 06:37:48,2023-03-14 18:26:52
"89","8900",528900.929747122,4983282.54423079,2023-03-14 09:00:18,TRUE,32784.9565775816,41,44.8032531,-110.4268518,2023-03-14 06:37:48,2023-03-14 18:26:52
"90","8900",538493.712778562,4972963.81231106,2023-03-14 09:30:08,TRUE,32784.9565775816,41,44.8032531,-110.4268518,2023-03-14 06:37:48,2023-03-14 18:26:52
"91","8900",544827.973876231,4963084.66642948,2023-03-14 10:00:10,TRUE,32784.9565775816,41,44.8032531,-110.4268518,2023-03-14 06:37:48,2023-03-14 18:26:52
"92","8900",516887.844297704,4990385.62644212,2023-03-15 07:00:10,TRUE,32784.9565775816,43,44.8026596,-110.4259113,2023-03-15 06:35:56,2023-03-15 18:28:08
"93","8900",516846.831946765,4990351.73558135,2023-03-15 07:30:10,TRUE,32784.9565775816,43,44.8026596,-110.4259113,2023-03-15 06:35:56,2023-03-15 18:28:08
"94","8900",525617.48094178,4982012.47723711,2023-03-15 08:00:09,TRUE,32784.9565775816,43,44.8026596,-110.4259113,2023-03-15 06:35:56,2023-03-15 18:28:08
"95","8900",544841.690848993,4961966.13875702,2023-03-15 08:30:11,TRUE,32784.9565775816,43,44.8026596,-110.4259113,2023-03-15 06:35:56,2023-03-15 18:28:08
"96","8900",544936.289243636,4961800.48787251,2023-03-15 09:00:37,TRUE,32784.9565775816,43,44.8026596,-110.4259113,2023-03-15 06:35:56,2023-03-15 18:28:08
"97","8900",546561.4004344,4960944.05552939,2023-03-15 09:30:08,TRUE,32784.9565775816,43,44.8026596,-110.4259113,2023-03-15 06:35:56,2023-03-15 18:28:08
"98","8900",547954.340116037,4959930.41286534,2023-03-16 07:00:23,FALSE,32784.9565775816,43,44.8058062,-110.4321073,2023-03-16 06:34:05,2023-03-16 18:29:26
"99","8900",546780.732734986,4961476.68802864,2023-03-16 07:30:12,FALSE,32784.9565775816,43,44.8058062,-110.4321073,2023-03-16 06:34:05,2023-03-16 18:29:26
"100","8900",546259.61200956,4964030.62101075,2023-03-16 08:00:14,FALSE,32784.9565775816,43,44.8058062,-110.4321073,2023-03-16 06:34:05,2023-03-16 18:29:26
"101","8900",546260.598398195,4964023.18509869,2023-03-16 08:30:24,FALSE,32784.9565775816,43,44.8058062,-110.4321073,2023-03-16 06:34:05,2023-03-16 18:29:26
"102","8900",545012.389855152,4961819.64988295,2023-03-16 09:00:13,FALSE,32784.9565775816,43,44.8058062,-110.4321073,2023-03-16 06:34:05,2023-03-16 18:29:26
"103","8900",516879.013610976,4990390.74648153,2023-03-17 07:00:23,TRUE,32784.9565775816,32,44.8079658,-110.4311586,2023-03-17 06:32:13,2023-03-17 18:30:42
"104","8900",516845.629092132,4990380.89336874,2023-03-17 07:30:10,TRUE,32784.9565775816,32,44.8079658,-110.4311586,2023-03-17 06:32:13,2023-03-17 18:30:42
"105","8900",516899.33743807,4990403.66450926,2023-03-17 08:00:09,TRUE,32784.9565775816,32,44.8079658,-110.4311586,2023-03-17 06:32:13,2023-03-17 18:30:42
"106","8900",516906.855339483,4990421.55874086,2023-03-17 08:30:11,TRUE,32784.9565775816,32,44.8079658,-110.4311586,2023-03-17 06:32:13,2023-03-17 18:30:42
"107","8900",516895.931606969,4990381.78197175,2023-03-17 09:00:23,TRUE,32784.9565775816,32,44.8079658,-110.4311586,2023-03-17 06:32:13,2023-03-17 18:30:42
"108","8900",518412.659168745,4990038.87427737,2023-03-17 09:30:10,TRUE,32784.9565775816,32,44.8079658,-110.4311586,2023-03-17 06:32:13,2023-03-17 18:30:42
"109","8900",532143.482380141,4980039.22072046,2023-03-17 10:00:09,TRUE,32784.9565775816,32,44.8079658,-110.4311586,2023-03-17 06:32:13,2023-03-17 18:30:42
"110","8900",516695.232065727,4991087.57075675,2023-03-18 06:30:23,TRUE,32784.9565775816,33,44.8174258,-110.414454,2023-03-18 06:30:16,2023-03-18 18:31:54
"111","8900",516867.000087001,4990340.26896909,2023-03-18 07:30:09,TRUE,32784.9565775816,33,44.8174258,-110.414454,2023-03-18 06:30:16,2023-03-18 18:31:54
"112","8900",516855.013115717,4990407.64629762,2023-03-18 08:00:09,TRUE,32784.9565775816,33,44.8174258,-110.414454,2023-03-18 06:30:16,2023-03-18 18:31:54
"113","8900",516884.456909307,4990386.47285298,2023-03-18 08:30:23,TRUE,32784.9565775816,33,44.8174258,-110.414454,2023-03-18 06:30:16,2023-03-18 18:31:54
"114","8900",516893.352449095,4990383.61921696,2023-03-18 09:00:10,TRUE,32784.9565775816,33,44.8174258,-110.414454,2023-03-18 06:30:16,2023-03-18 18:31:54
"115","8900",525462.085183486,4983455.8913758,2023-03-18 09:30:11,TRUE,32784.9565775816,33,44.8174258,-110.414454,2023-03-18 06:30:16,2023-03-18 18:31:54
"116","8900",533938.682810314,4965514.86045697,2023-03-18 10:00:10,TRUE,32784.9565775816,33,44.8174258,-110.414454,2023-03-18 06:30:16,2023-03-18 18:31:54
"117","8900",515054.46362045,4995435.5228892,2023-03-19 06:30:23,TRUE,32784.9565775816,42,44.8187281,-110.4226233,2023-03-19 06:28:26,2023-03-19 18:33:12
"118","8900",515055.079523448,4995437.85723969,2023-03-19 07:00:13,TRUE,32784.9565775816,42,44.8187281,-110.4226233,2023-03-19 06:28:26,2023-03-19 18:33:12
"119","8900",516546.287548247,4991008.33080546,2023-03-19 07:30:12,TRUE,32784.9565775816,42,44.8187281,-110.4226233,2023-03-19 06:28:26,2023-03-19 18:33:12
"120","8900",516489.762367721,4990968.33643842,2023-03-19 08:00:23,TRUE,32784.9565775816,42,44.8187281,-110.4226233,2023-03-19 06:28:26,2023-03-19 18:33:12
"121","8900",515049.427941971,4995429.43434347,2023-03-19 08:30:23,TRUE,32784.9565775816,42,44.8187281,-110.4226233,2023-03-19 06:28:26,2023-03-19 18:33:12
"122","8900",515053.215995852,4995427.56588293,2023-03-19 09:00:08,TRUE,32784.9565775816,42,44.8187281,-110.4226233,2023-03-19 06:28:26,2023-03-19 18:33:12
"123","8900",519002.164267403,4991725.30251374,2023-03-19 09:30:14,TRUE,32784.9565775816,42,44.8187281,-110.4226233,2023-03-19 06:28:26,2023-03-19 18:33:12
"124","8900",531180.572435176,4984257.16416517,2023-03-19 10:00:09,TRUE,32784.9565775816,42,44.8187281,-110.4226233,2023-03-19 06:28:26,2023-03-19 18:33:12
"125","8900",516902.080154518,4990390.61877873,2023-03-20 06:30:11,TRUE,32784.9565775816,42,44.8037578,-110.4334636,2023-03-20 06:26:35,2023-03-20 18:34:30
"126","8900",516857.585527435,4990423.22783865,2023-03-20 07:00:23,TRUE,32784.9565775816,42,44.8037578,-110.4334636,2023-03-20 06:26:35,2023-03-20 18:34:30
"127","8900",516836.930951666,4990446.09096905,2023-03-20 07:30:11,TRUE,32784.9565775816,42,44.8037578,-110.4334636,2023-03-20 06:26:35,2023-03-20 18:34:30
"128","8900",516822.699713606,4990454.28510272,2023-03-20 08:00:11,TRUE,32784.9565775816,42,44.8037578,-110.4334636,2023-03-20 06:26:35,2023-03-20 18:34:30
"129","8900",516864.302607857,4990428.44459907,2023-03-20 08:30:23,TRUE,32784.9565775816,42,44.8037578,-110.4334636,2023-03-20 06:26:35,2023-03-20 18:34:30
"130","8900",516862.017664424,4990429.18285052,2023-03-20 09:00:12,TRUE,32784.9565775816,42,44.8037578,-110.4334636,2023-03-20 06:26:35,2023-03-20 18:34:30
"131","8900",516854.0233985,4990439.54855853,2023-03-20 09:30:13,TRUE,32784.9565775816,42,44.8037578,-110.4334636,2023-03-20 06:26:35,2023-03-20 18:34:30
"132","8900",518864.58784681,4988231.79437736,2023-03-20 10:00:13,TRUE,32784.9565775816,42,44.8037578,-110.4334636,2023-03-20 06:26:35,2023-03-20 18:34:30
"133","8900",515813.273839913,4994881.84649622,2023-03-21 06:30:23,TRUE,32784.9565775816,41,44.8043574,-110.4335431,2023-03-21 06:24:43,2023-03-21 18:35:46
"134","8900",516381.988698799,4994128.79485446,2023-03-21 07:00:12,TRUE,32784.9565775816,41,44.8043574,-110.4335431,2023-03-21 06:24:43,2023-03-21 18:35:46
"135","8900",519224.176864585,4990887.80736095,2023-03-21 07:30:09,TRUE,32784.9565775816,41,44.8043574,-110.4335431,2023-03-21 06:24:43,2023-03-21 18:35:46
"136","8900",532627.125467396,4979225.22893774,2023-03-21 08:00:12,TRUE,32784.9565775816,41,44.8043574,-110.4335431,2023-03-21 06:24:43,2023-03-21 18:35:46
"137","8900",547960.916528895,4960875.17862299,2023-03-21 08:30:23,TRUE,32784.9565775816,41,44.8043574,-110.4335431,2023-03-21 06:24:43,2023-03-21 18:35:46
"138","8900",545549.348378096,4962926.22649745,2023-03-21 09:00:13,TRUE,32784.9565775816,41,44.8043574,-110.4335431,2023-03-21 06:24:43,2023-03-21 18:35:46
"139","8900",545541.709994052,4962928.51635057,2023-03-21 09:30:20,TRUE,32784.9565775816,41,44.8043574,-110.4335431,2023-03-21 06:24:43,2023-03-21 18:35:46
"140","8900",517263.828917579,4990790.46658003,2023-03-22 06:30:23,TRUE,32784.9565775816,41,44.8021181,-110.4284254,2023-03-22 06:22:48,2023-03-22 18:37:00
"141","8900",517285.085044698,4990795.5676819,2023-03-22 07:00:13,TRUE,32784.9565775816,41,44.8021181,-110.4284254,2023-03-22 06:22:48,2023-03-22 18:37:00
"142","8900",517263.038613953,4990771.27927959,2023-03-22 07:30:10,TRUE,32784.9565775816,41,44.8021181,-110.4284254,2023-03-22 06:22:48,2023-03-22 18:37:00
"143","8900",517261.968580518,4990788.5063635,2023-03-22 08:00:12,TRUE,32784.9565775816,41,44.8021181,-110.4284254,2023-03-22 06:22:48,2023-03-22 18:37:00
"144","8900",516651.349032064,4991063.12729221,2023-03-22 08:30:23,TRUE,32784.9565775816,41,44.8021181,-110.4284254,2023-03-22 06:22:48,2023-03-22 18:37:00
"145","8900",516628.528477062,4991054.39158997,2023-03-22 09:00:10,TRUE,32784.9565775816,41,44.8021181,-110.4284254,2023-03-22 06:22:48,2023-03-22 18:37:00
"146","8900",515054.914634715,4995427.75875597,2023-03-22 09:30:23,TRUE,32784.9565775816,41,44.8021181,-110.4284254,2023-03-22 06:22:48,2023-03-22 18:37:00
"147","8900",521070.128320122,4990289.24980693,2023-03-22 10:00:09,TRUE,32784.9565775816,41,44.8021181,-110.4284254,2023-03-22 06:22:48,2023-03-22 18:37:00
"148","8900",515376.176173249,4995714.63995381,2023-03-23 06:30:11,TRUE,32784.9565775816,37,44.8053069,-110.4336606,2023-03-23 06:20:57,2023-03-23 18:38:16
"149","8900",515373.431849119,4995707.7790543,2023-03-23 07:00:11,TRUE,32784.9565775816,37,44.8053069,-110.4336606,2023-03-23 06:20:57,2023-03-23 18:38:16
"150","8900",515525.478307349,4995656.30254773,2023-03-23 07:30:15,TRUE,32784.9565775816,37,44.8053069,-110.4336606,2023-03-23 06:20:57,2023-03-23 18:38:16
"151","8900",515049.965724226,4995448.16541303,2023-03-23 08:00:11,TRUE,32784.9565775816,37,44.8053069,-110.4336606,2023-03-23 06:20:57,2023-03-23 18:38:16
"152","8900",515050.288824206,4995441.26747981,2023-03-23 08:30:14,TRUE,32784.9565775816,37,44.8053069,-110.4336606,2023-03-23 06:20:57,2023-03-23 18:38:16
"153","8900",515050.291069331,4995433.6689197,2023-03-23 09:00:41,TRUE,32784.9565775816,37,44.8053069,-110.4336606,2023-03-23 06:20:57,2023-03-23 18:38:16
"154","8900",523368.274552376,4988329.28363166,2023-03-23 09:30:10,TRUE,32784.9565775816,37,44.8053069,-110.4336606,2023-03-23 06:20:57,2023-03-23 18:38:16
"155","8900",538105.750981872,4973686.66337909,2023-03-23 10:00:10,TRUE,32784.9565775816,37,44.8053069,-110.4336606,2023-03-23 06:20:57,2023-03-23 18:38:16
"156","8900",515062.606035158,4995431.80953526,2023-03-24 06:30:23,TRUE,32784.9565775816,40,44.8040304,-110.4334928,2023-03-24 06:19:04,2023-03-24 18:39:32
"157","8900",515057.627137466,4995428.32062671,2023-03-24 07:00:12,TRUE,32784.9565775816,40,44.8040304,-110.4334928,2023-03-24 06:19:04,2023-03-24 18:39:32
